"id";"momentary_wellbeing_angry_ema";"momentary_wellbeing_worried_ema";"momentary_wellbeing_happy_ema";"momentary_wellbeing_sad_ema";"momentary_wellbeing_stressed_ema";"momentary_wellbeing_lonely_ema";"momentary_wellbeing_accepted_ema";"momentary_context_activity_ema";"momentary_context_social_media_ema"
"SP21_A4ED919V5VG6";3;1;3;2;4;1;4;"9,18";NA
"SP21_NRRDPDEV6TXE";1;2;3;2;2;2;3;"2";NA
"SP21_UWUFW0ZH5RAJ";1;1;3;1;1;1;NA;"10,15,18";NA
"SP21_T1F9570KVRH4";1;1;4;1;1;1;4;"7,11,12,18";NA
"SP21_TP8PWDIP1B79";1;1;4;1;1;1;4;"4,9";NA
"SP21_0JTS0IYQ6GEL";1;1;3;1;1;1;4;"18";NA
"SP21_DQZCTTUSHHIG";1;1;2;3;2;3;2;"5,9,18";1
"SP21_FU0X1ERY6FNI";2;2;3;1;2;1;3;"15";NA
"SP21_0TBDDZH4PO3H";1;1;3;1;1;1;4;"7,10";NA
"SP21_FE4RV47MP178";1;1;4;1;3;2;1;"9,18";NA
"SP21_6PRQ70NDQ9ZA";1;1;4;1;1;2;3;"19";NA
"SP21_XD314XKAI49I";1;1;2;1;1;1;3;"2";NA
"SP21_1JSVV3FCKRB1";1;2;4;1;3;1;4;"8";NA
"SP21_AJ2XC7E7JP5R";1;1;2;2;2;2;2;"4,14,18";NA
"SP21_FJ5J45TJY7UR";1;1;3;1;2;1;3;"18";NA
"SP21_EA0VR1H25BHP";1;2;3;2;2;3;2;"9";NA
"SP21_1BDCIFBIC16D";1;1;3;1;1;1;2;"15";NA
"SP21_G7Z3FO386Z2C";1;1;4;1;1;1;4;"5,11,12";1
"SP21_1LZKRY7UB9E8";1;1;4;1;1;1;4;"9,12";NA
"SP21_7RAGOR70WPV6";1;1;3;1;1;2;3;"6,19";NA
"SP21_8M5IHL50M23F";3;3;1;3;3;2;1;"3";NA
"SP21_ZQPPC2CD3ZZF";1;2;3;1;2;2;3;"9";NA
"SP21_EFE2ZDUDHVRB";1;2;3;2;2;1;3;"6,19";NA
"SP21_J1ZNHBGYXM0G";1;1;3;1;1;1;4;"2,4,5,15,18";2
"SP21_0MUQP80Z3FXV";2;2;2;2;2;2;2;"6";NA
"SP21_C9HUVMMYCOW4";1;2;2;1;2;1;1;"6";NA
"SP21_2KHQ4HZTY0G7";2;2;2;3;2;2;2;"2,9,18";NA
"SP21_217G97JE6WLO";1;1;2;1;1;1;3;"4,11";NA
"SP21_F1AHFWMWKBPJ";2;2;2;2;2;2;2;"15";NA
"SP21_PEGB83CZECRZ";1;1;1;1;1;1;NA;"2,10";NA
"SP21_J2BL89XQZLTV";1;1;4;1;1;1;4;"10";NA
"SP21_FGRHW9A9JCNQ";1;1;4;1;1;2;3;"6,9,10,12";NA
"SP21_2YH2ES217IKB";1;1;4;1;1;1;4;"10";NA
"SP21_CAB5QWEHD37H";1;1;4;1;1;1;3;"6";NA
"SP21_YTFLGBKPMJN2";NA;NA;NA;NA;NA;NA;NA;"2";NA
"SP21_I5V52FO78AUR";1;1;4;1;1;1;2;"3";NA
"SP21_8MI1673XU7RF";1;1;3;1;1;3;1;"19";NA
"SP21_7PQ8FN4058ME";1;1;3;1;1;1;3;"5,9,10,18";2
"SP21_P76UMOQEUN4Y";1;1;3;1;2;1;3;"2,4,7,12";NA
"SP21_ASQSF4Y5VILJ";2;2;2;2;2;3;2;"4,5,6,10,13";2
"SP21_NAR132RFT3Z9";1;1;3;1;1;1;3;"8,9";NA
"SP21_G0ZOOM3FY5HP";1;1;3;2;2;2;3;"5,15";4
"SP21_UX9P1GDPL78P";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_HLQG12D7POUO";1;2;3;2;2;2;4;"4,5";2
"SP21_8BBUIF302D2L";1;1;4;1;1;1;4;"6";NA
"SP21_EJ0947WNKSMJ";1;3;1;2;3;2;3;"6,9";NA
"SP21_BDE0JKAW395Y";2;3;4;2;3;3;4;"6,15,18";NA
"SP21_J4E84Q8KDFHR";1;2;3;1;3;1;4;"5";4
"SP21_PGC0KDBY5TSC";1;3;2;1;3;1;2;"5,15";2
"SP21_1684EUMGXK9V";1;4;3;4;4;4;1;"7";NA
"SP21_V9ZIJJF7W535";1;1;4;1;1;1;4;"6,14";NA
"SP21_Z6J5J0ANQBMY";4;4;1;4;4;3;1;"5,9,18";3
"SP21_HWUJVE2N3NTQ";1;1;2;1;1;1;2;"18";NA
"SP21_7QP8JS6ER0GI";1;1;2;1;1;1;NA;"10";NA
"SP21_CAKPDVG41GCO";1;1;1;1;1;1;1;"4,5,10";1
"SP21_XW8PTLNOQSJ4";NA;NA;NA;NA;NA;NA;2;NA;NA
"SP21_IEZ8056NYKE8";1;1;2;1;1;1;NA;"5,10";3
"SP21_YXAD0AIZ1Z7T";1;2;3;1;2;1;4;"5,10,13";2
"SP21_FRXDXJ5WTF6B";3;2;2;1;3;1;2;"6";NA
"SP21_TCW8XLM38V62";1;1;4;1;1;1;4;"13";NA
"SP21_2OT5S7S7Y0XQ";1;1;3;1;1;1;2;"5,6";2
"SP21_G4H4613RX3IC";1;1;4;1;2;1;3;"5,10";1
"SP21_RXTB6M0PYJ3P";1;1;2;1;1;1;2;"8,9";NA
"SP21_RNLPOUDCP7DD";1;1;4;1;1;1;4;"4,7,10,18";NA
"SP21_JUNDVBG6WZMW";2;2;3;2;3;3;2;"3,7,15";NA
"SP21_8P6681JVOVXD";1;1;3;2;1;1;3;"5,18";2
"SP21_IBXW1E4DTYGV";1;2;4;2;2;2;2;"5,9";2
"SP21_TUK5W3WDCZSY";1;1;2;1;1;3;4;"4,13";NA
"SP21_B86DQ9Y7OEVN";1;2;3;1;4;2;3;"10,14";NA
"SP21_0FOZWYAHJMAV";3;1;2;1;1;1;2;"3";NA
"SP21_FDW2VXDTRL8E";1;1;3;2;2;1;3;"5,19";2
"SP21_WQQ0HU2XUZH6";1;1;3;1;1;1;4;"9";NA
"SP21_13TSP6RIQVL5";1;1;4;1;1;1;3;"6,7";NA
"SP21_ISNHI84RCTLX";2;1;2;1;2;1;2;"7,8,18";NA
"SP21_K4SOG7Q4NWJQ";1;1;2;1;1;3;2;"15,18";NA
"SP21_WJFO87Q6R3VM";1;2;4;2;2;1;4;"4";NA
"SP21_MD4VRT6YUM5Q";1;1;4;1;1;1;4;"18";NA
"SP21_ALVFWMMYDGIQ";4;4;4;4;4;4;4;"6";NA
"SP21_WOP33A0KPV6U";1;1;2;1;1;2;1;"15";NA
"SP21_IUAKM8QNO7LX";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_AXL3BZCJ2O9C";1;1;2;1;1;1;1;"5,10,18";2
"SP21_572KLHO8YM13";1;1;1;1;1;1;1;NA;NA
"SP21_BJUH2LRYGP04";2;1;2;2;3;1;2;"9";NA
"SP21_LYZUIJQMBV7R";1;1;4;1;1;1;4;"9";NA
"SP21_NG3TGNUQ5AKJ";2;2;3;2;2;2;2;"7,9";NA
"SP21_GUM9M31I32WC";1;1;4;1;1;1;4;"9";NA
"SP21_B9NLNDCPP482";1;2;1;1;2;2;NA;"7,10,15";NA
"SP21_920IIEYHZ2K8";1;1;2;1;2;1;2;"4,5,7,10,18";1
"SP21_K1RETTIRAZZD";1;1;3;1;2;1;2;"18";NA
"SP21_R06T6B9TTKJQ";1;1;2;1;1;1;2;"13,18";NA
"SP21_JSLVMPNZY66J";1;3;3;2;3;1;2;"7,9";NA
"SP21_GZP0TM23GJ1O";1;1;4;1;1;1;4;"18";NA
"SP21_MV0TR3W8DIZS";1;2;2;2;2;2;2;"11";NA
"SP21_XQ5U2LQDTE4V";1;1;3;1;1;1;3;"4,5,6,12";1
"SP21_CT38NBYEGHNO";2;4;2;3;3;4;2;"3";NA
"SP21_U780R5HSRPA3";1;3;4;1;3;1;4;"5,6,9,18";2
"SP21_PS2X03S1WKDR";2;3;4;2;3;4;3;"9,18";NA
"SP21_2ZH44RFOOFB5";1;2;2;1;2;1;2;"9";NA
"SP21_54XQQNS5E0H3";1;1;3;1;1;1;4;"6";NA
"SP21_FAH8XLXTICN5";1;1;4;1;1;1;4;"7,9,18";NA
"SP21_K1Z81XWQTLVA";1;1;1;3;2;2;1;"9,14";NA
"SP21_9HPGJTQ0WX7Q";1;3;2;4;3;4;2;"5";3
"SP21_FA8Y1PFNTK1W";1;1;2;1;1;1;3;"7,10,13";NA
"SP21_LDQC9NWQP587";1;1;3;1;1;2;3;"13";NA
"SP21_148IQRCZFXKS";1;3;2;1;2;2;3;"4,5,6,9,18";2
"SP21_J09QA4K2KB01";2;1;1;1;2;4;1;"10";NA
"SP21_QAT0M2BV3FBH";1;2;2;1;2;1;2;"5,10,15,18";1
"SP21_WCSBQCZW4R0E";2;3;3;2;3;2;2;"7,9";NA
"SP21_9APRBCTV9877";1;2;2;1;2;3;2;"8,19";NA
"SP21_VQ0D899XYJ6K";1;1;4;1;1;1;4;"9,10,18";NA
"SP21_OHHK97GP6JMM";1;2;NA;2;1;3;2;"11,15";NA
"SP21_6ZQJIBTJJMVN";1;1;2;3;1;3;2;"2";NA
"SP21_EU9M62QH46FK";1;1;4;1;1;1;4;"14";NA
"SP21_95QQSAR9NDPI";1;1;4;1;2;2;2;"5,8,12";1
"SP21_U7FHG36W4KKN";1;1;3;1;1;1;3;"5";3
"SP21_TX3AYZ3B9BQQ";2;2;3;2;2;2;2;"4,9,10";NA
"SP21_U2WPMX3X55IF";1;1;4;1;1;1;2;"9";NA
"SP21_J8ARXQ0BAUXC";1;1;2;1;1;1;1;"10";NA
"SP21_70NWR2DRUO05";2;2;2;2;2;2;2;"15";NA
"SP21_T5B6ZLATSVCU";1;1;4;3;3;1;4;"9";NA
"SP21_AYWSYCQMFL3D";1;2;3;1;2;1;2;"5,9";2
"SP21_PKE58HE87XJ7";1;1;2;1;2;1;2;"14";NA
"SP21_VESLOTRXZCL3";3;3;3;3;3;2;4;"9,10";NA
"SP21_DPTUBUDT40TJ";1;1;4;1;1;1;4;"9";NA
"SP21_MDQG717NINPY";1;2;3;1;4;1;3;"5,10,13,16,17";2
"SP21_J43G8PCHAWGA";1;3;2;2;4;1;3;"2";NA
"SP21_DQVDXWN5TLVL";1;1;2;2;1;2;2;"19";NA
"SP21_6W8P7RKFUFNT";1;1;2;2;2;1;2;"18";NA
"SP21_0BY395PNN1Q8";2;4;1;2;4;4;1;"5";2
"SP21_OP9GDORZ096N";1;2;2;2;3;2;1;"4,11";NA
"SP21_JY4EDKC8JNGS";NA;NA;NA;NA;NA;NA;NA;"7";NA
"SP21_ZFPDP0D9A15K";1;1;2;3;2;3;3;"9,18";NA
"SP21_FY4Y7GVX1G7B";3;2;4;2;3;2;3;"5,12,15,18";1
"SP21_JSYBDVRY9W99";1;1;NA;1;1;1;4;"8,10,18";NA
"SP21_7YTE2D1X8ZUA";1;1;1;3;1;2;3;"5,9";2
"SP21_0JTS0IYQ6GEL";1;1;3;1;2;1;4;"15";NA
"SP21_L93ZUHQJ2FTT";1;1;4;1;2;1;4;"10";NA
"SP21_5BPR85H2HP4E";1;3;NA;2;4;3;3;"5";4
"SP21_PXENPATFBZ6U";2;3;2;1;2;1;1;"18";NA
"SP21_HECNZ1BSO9CC";1;1;1;1;2;4;1;"13,15";NA
"SP21_MJCKZ08D81JW";1;2;4;1;2;1;4;"3";NA
"SP21_MNC9LTDBM34D";1;1;2;1;1;1;2;"7,19";NA
"SP21_KBWLS1DHIY8F";1;1;2;1;1;1;2;"19";NA
"SP21_OMR0ASPJT199";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_FXAVG03I9BYR";1;2;4;2;2;1;3;"9";NA
"SP21_2S4YVIXSM4JX";2;2;3;3;3;2;1;"10";NA
"SP21_ZB3TPQH6NC7B";1;1;3;1;1;3;2;"4,5,6,18";1
"SP21_SLOFX5TH5YSI";1;1;2;1;1;1;1;"15";NA
"SP21_3ACCIPB5ZRO9";1;1;2;1;1;2;2;"11";NA
"SP21_CRHKM9MGPWDV";2;1;4;1;1;1;3;"7";NA
"SP21_MFO5K55NX090";1;1;4;2;1;1;4;"7";NA
"SP21_YIF3O7WSPOTZ";1;2;3;1;2;1;3;"4,7,10,18";NA
"SP21_MJELGV3OQ38E";1;2;2;2;1;2;2;"10,18";NA
"SP21_IZLOWNPS01OH";1;1;2;1;1;1;2;"9";NA
"SP21_V00SA2JFAM4H";1;1;4;1;1;1;3;"9";NA
"SP21_A25ERXMT0UZ6";1;1;3;1;1;1;3;"7";NA
"SP21_3RRQH5QM7KTL";1;1;4;1;1;1;4;"8";NA
"SP21_WI2UOX4ZSGBB";1;2;1;1;1;1;1;"4,6,18";NA
"SP21_2N7HH65GIUGL";1;2;2;1;2;2;2;"11";NA
"SP21_2AW907OCERKD";1;1;3;1;1;1;3;"18,19";NA
"SP21_DUHWQB8RZK23";1;1;3;1;2;1;3;"7,10";NA
"SP21_2UQUAHTFCHSM";1;1;4;1;1;1;4;"18";NA
"SP21_DXTBC79FX83T";1;1;4;1;1;1;3;"8";NA
"SP21_USART6XHUBZ7";1;3;2;3;2;4;1;"9";NA
"SP21_JBUKTPSQ3QPH";1;1;3;1;2;1;2;"5,10,18";3
"SP21_DQZCTTUSHHIG";1;1;3;2;2;2;3;"8,9";NA
"SP21_OMOT1OQI9NNY";1;1;2;1;1;1;4;"18";NA
"SP21_RVLNPTGUOR8Y";1;2;2;1;2;1;2;"9,18";NA
"SP21_HV6B8D2A2QSZ";1;1;4;1;1;1;3;"9,18";NA
"SP21_PT4K07VA1IQI";1;1;3;1;2;2;2;"10";NA
"SP21_HXCOVRQCL63W";1;1;3;1;1;1;3;"5,10";2
"SP21_F1GBRJXRQMUP";1;2;3;1;2;1;3;"15";NA
"SP21_IR7T1S8PL7L0";4;1;1;1;2;1;1;"2,4,5";3
"SP21_2XPIKN5AKNOS";1;1;2;4;2;4;2;"5,10";3
"SP21_60GPFM515C8S";3;3;1;2;3;2;2;"9";NA
"SP21_LJAHUWXLKNII";1;4;2;3;4;1;4;"9";NA
"SP21_CTW8HQXHZKK4";1;1;4;1;1;1;4;"2,4";NA
"SP21_1YA751JMZLMM";1;2;3;1;2;2;3;"7,9";NA
"SP21_3IO62RNDZHZ2";1;2;2;1;2;2;2;"9,18";NA
"SP21_0JO303HITVRY";1;1;2;1;1;1;1;"2";NA
"SP21_1N9N93UBMKLC";1;1;4;1;1;1;4;"10";NA
"SP21_CVC8O2XO3PZS";1;1;4;1;1;1;4;"14";NA
"SP21_IVY3YD9MXANX";2;2;1;3;2;3;1;"4,15";NA
"SP21_E5YD84Y2K1S4";1;3;1;1;3;1;3;"2";NA
"SP21_BN7U3L0K8VYN";3;3;2;3;3;3;2;"9";NA
"SP21_U9OSZ9MFM8FS";1;1;1;1;1;1;1;"15";NA
"SP21_NN2J9QQDJG6K";2;1;3;1;1;1;NA;"4";NA
"SP21_BXK9BIWM4F7P";2;1;3;1;1;1;3;"10,18";NA
"SP21_KMI9TBUYLS1E";1;1;3;2;2;1;4;"7,9,18";NA
"SP21_T3213TNBUFJQ";1;1;4;1;1;1;4;"10";NA
"SP21_5BA340ZP3VNT";2;2;2;2;2;1;1;"5";4
"SP21_ZM2CLQBFO53F";1;3;2;2;3;2;2;"9,18";NA
"SP21_UFHJR4RWI8OG";4;1;2;4;1;4;2;"9,12,18";NA
"SP21_O6DDT9AK5M9P";1;1;2;1;2;2;3;"4,5,6,7,9,10,12,18";1
"SP21_OXA6EJQW3M6S";4;4;2;4;4;4;1;"13";NA
"SP21_WAWU8VOB4HJM";1;1;4;1;1;1;4;"2";NA
"SP21_D2QXESK3VM2W";1;2;2;1;3;1;4;"9,10,15";NA
"SP21_XWLXRVD78WZ3";1;1;3;1;1;1;3;"19";NA
"SP21_UFCEYALN46L7";1;2;4;1;1;2;4;"12,14,15,18";NA
"SP21_BK04TJ7GGV0A";1;2;3;1;2;1;NA;"4";NA
"SP21_31MC4QUGBSRY";2;2;2;1;2;1;1;"9,18";NA
"SP21_74OSDLVDGQOA";1;1;3;1;1;2;3;"10";NA
"SP21_M3ROEZAKOV37";1;1;3;1;1;1;3;"19";NA
"SP21_FMY2O3XQ39PR";1;1;4;1;1;1;1;"5";4
"SP21_DN94U0QZ4VK9";1;1;4;1;1;1;3;"9";NA
"SP21_5VSB4CYG4LXF";2;3;2;2;3;2;2;"18";NA
"SP21_OC7LO8PUVWIN";1;1;4;1;1;1;4;"9";NA
"SP21_Q08Y0XIT24R9";2;1;2;1;2;1;2;"6,15";NA
"SP21_3DTVQ9VZIVN7";1;1;2;1;1;2;1;"10";NA
"SP21_PJMSXO0B00VR";1;1;3;1;1;3;3;"15";NA
"SP21_SHMSJQXR4AX4";1;1;2;1;1;1;2;"18";NA
"SP21_W42UR9I2VDY1";1;1;4;1;1;1;4;"10,18";NA
"SP21_0CS2F8ESDPDW";1;3;4;1;3;1;3;"5,15";3
"SP21_67LIR7EP0T86";1;1;2;1;1;1;2;"10";NA
"SP21_67Q3H268B578";1;1;4;1;1;1;4;"9";NA
"SP21_4CGZPNS8NA6X";1;1;2;1;1;1;NA;"7,18";NA
"SP21_1LJ1HP2RKIQ4";1;2;4;1;2;2;2;"9";NA
"SP21_NY3P34YLEZ7X";3;1;2;3;3;3;3;"15";NA
"SP21_PKDMR3C7OO0Z";1;2;4;1;2;1;4;"9,18";NA
"SP21_3FOTHSPVWRTF";2;1;3;2;1;1;3;"9,18";NA
"SP21_564CZ8DJI0J0";3;3;2;2;1;2;1;"10";NA
"SP21_AJOHOB0UNJAW";1;1;4;1;1;1;4;"9";NA
"SP21_8RGFVP8Q0MMI";1;1;4;1;1;1;4;"2,5,10,13";1
"SP21_086B9R718OS1";1;1;2;1;2;2;1;"8";NA
"SP21_IGZ0BXMW70IK";1;2;2;1;1;1;1;"5,11,18";1
"SP21_ML3OOSF0LBEZ";1;1;NA;NA;2;1;2;"19";NA
"SP21_VK9M9S0UE87M";1;4;2;2;2;2;2;"6,18";NA
"SP21_1BO2HWKOQU49";1;1;2;1;1;1;3;"4,5,12,14";2
"SP21_MJTEFN8U9829";1;2;2;2;2;NA;NA;"9,18";NA
"SP21_70L7HBDA6Q4O";1;2;2;2;4;2;1;"3,6,18";NA
"SP21_S61VP1VQSD9W";1;2;2;1;2;2;2;"15";NA
"SP21_9D9OA2C9TM5B";1;1;2;1;1;1;2;"14";NA
"SP21_Y349YTJH47CG";1;1;3;2;1;3;3;"12";NA
"SP21_71QPV7ARJTMT";1;1;3;1;1;1;2;"6,13,18";NA
"SP21_Q0R5KDBY721C";1;1;2;1;1;1;2;"9,10";NA
"SP21_JVNGL6C9Y1IS";1;2;4;2;3;1;3;"9,14";NA
"SP21_C45K0QV5LP5H";1;2;3;2;2;2;3;"12,18";NA
"SP21_RPGIVQO7J7MM";1;1;1;1;1;1;1;"7";NA
"SP21_OZ7Y7XI6SVHF";1;1;3;1;1;1;4;"9";NA
"SP21_PC2209H6UI16";1;2;3;2;2;1;3;"2,5,6,7,10,12,15,18";1
"SP21_JCGCLVFNQPSK";1;2;2;2;3;1;2;"10";NA
"SP21_M8RRXTCI6NVO";1;1;3;1;1;1;3;"9";NA
"SP21_09ABKJUD9BE3";1;1;3;1;2;1;4;"3,19";NA
"SP21_DK8MMOPTC1P9";1;1;1;1;4;1;3;"4";NA
"SP21_5LMUJ74OKJ66";1;1;4;1;4;1;4;"10,19";NA
"SP21_JLATVBCGMBE4";1;1;3;1;1;1;4;"3,18";NA
"SP21_NN2HCVKC96OH";1;1;3;1;2;1;3;"9,10";NA
"SP21_OZOZBPGPHNFJ";1;1;4;1;1;1;4;"6,8";NA
"SP21_1RT60UUX4PC3";2;1;3;2;3;4;2;"5,7,15";2
"SP21_DQDOTWVK2GKE";1;2;4;1;2;1;4;"9,18";NA
"SP21_1IP37CN66MMQ";1;1;2;2;1;2;2;"3,12";NA
"SP21_N19CO53FLXWZ";1;2;2;2;1;1;2;"13";NA
"SP21_79YX8J0SKI97";3;2;2;3;2;4;3;"5,10,15,18";4
"SP21_FU88KX4M18PR";1;1;4;1;1;1;4;"9";NA
"SP21_PSCJ8VGCBUJ8";1;1;3;1;1;1;3;"13";NA
"SP21_S6W7WTX8JOP5";1;1;1;1;1;1;1;"4";NA
"SP21_FBI82KQ3HL5O";1;1;2;1;1;1;3;"10,18";NA
"SP21_IXT7ZGDG2S7I";1;1;4;1;2;1;4;"4,18";NA
"SP21_UWUFW0ZH5RAJ";1;1;4;1;1;1;NA;"8,10";NA
"SP21_IQ2ED1K2R7P5";1;1;4;1;1;1;4;"7";NA
"SP21_6PRQ70NDQ9ZA";1;2;4;1;1;2;2;"18";NA
"SP21_7ON8Q2MVQ266";1;2;2;2;3;4;1;"6,7,12";NA
"SP21_L5YQHZPTZK4K";1;1;4;1;1;1;4;"8,19";NA
"SP21_82776N17CQVZ";1;1;4;1;1;3;2;"7";NA
"SP21_RZ16SLXHXMYP";1;1;4;1;1;1;4;"14";NA
"SP21_OFW6EXDO26XG";1;2;4;1;3;3;4;"10,18";NA
"SP21_74NMPN2WTOPV";2;2;1;3;2;1;1;"5,10";1
"SP21_44PK8VJ9SF19";3;3;1;1;3;3;1;"3";NA
"SP21_ZHBG9L6W5G5K";1;1;3;1;1;1;1;"12";NA
"SP21_Y72T537M8ICQ";1;1;1;1;1;1;1;"7";NA
"SP21_TUQ3XD0Z34JH";1;1;NA;1;1;1;NA;"2,4";NA
"SP21_48W36ZLSULUL";1;2;1;1;2;1;1;"9,18";NA
"SP21_TX0J6LXABK7K";1;1;2;1;2;1;2;NA;NA
"SP21_USHUTM7IJSC9";1;1;4;2;1;2;2;"10";NA
"SP21_Y7R6CO97OKEN";1;1;3;1;1;1;3;"10,18";NA
"SP21_6LFZS7BCIE80";1;1;4;1;1;1;4;"9,10";NA
"SP21_GTCIE2INGMRL";1;1;4;1;1;1;3;"4,5";3
"SP21_9H9FLYHDQ086";1;1;3;1;1;1;3;"5,8,9,12";1
"SP21_NMHOV9KFWO7N";1;2;2;3;2;1;3;"1,18";NA
"SP21_P3DXI3YKO47G";1;2;3;1;2;2;3;"10";NA
"SP21_TNPXVW3WBSMG";2;3;1;4;3;4;1;"10";NA
"SP21_2B46M6YOYMTW";1;1;3;1;3;2;3;"3";NA
"SP21_VSMF2EKY1OMT";1;1;4;1;1;1;3;"18";NA
"SP21_4GKGXGORMJM2";1;1;3;2;1;1;3;"4";NA
"SP21_VDHTZI8SUQ30";1;1;4;1;1;1;4;"9";NA
"SP21_5TUBUNB0Z7EX";1;3;2;1;3;1;3;"2,14,18";NA
"SP21_C9W0GD55TORF";1;1;3;1;1;1;3;"18";NA
"SP21_78D23YJJ5NF3";1;1;4;1;1;1;4;"8,10";NA
"SP21_KXO5DW0D0BDW";NA;NA;4;NA;NA;NA;NA;"8";NA
"SP21_JTLUIXUJSIX4";1;1;3;1;1;1;3;"15";NA
"SP21_W3BI86AI2NKQ";1;1;3;1;2;1;3;"3";NA
"SP21_5QSVDXVDTFSV";1;1;4;1;1;1;2;"9";NA
"SP21_S60773UKJ306";1;1;1;1;1;1;1;"5,18";1
"SP21_XIGEGQ36OVH9";1;1;3;1;1;1;4;"6,8,15";NA
"SP21_WT22LQICYFW5";1;1;4;1;1;2;4;"5,14,18";1
"SP21_GU026CHUFVNS";1;2;2;2;2;2;2;"15";NA
"SP21_T8PVOC99VJEQ";1;1;3;1;1;1;2;NA;NA
"SP21_ZPD9I47WKJRJ";2;1;3;2;2;1;3;"10";NA
"SP21_5XGZI4S30EIX";1;2;2;1;2;1;2;"5,6,10";3
"SP21_MJ07KQC3GZ5H";1;2;2;1;2;1;1;"7,18";NA
"SP21_IBJI1UV0KHUI";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_PO5HIJ4UOX6O";1;1;2;2;2;2;1;"18";NA
"SP21_11IY754ELU8S";1;1;3;1;1;1;2;"5,6";1
"SP21_ISNHI84RCTLX";2;1;2;1;2;1;2;"7,9,18";NA
"SP21_VW39WAH8Y7M4";1;1;3;1;1;1;3;"9,18";NA
"SP21_ORHI8CHVNACN";1;1;4;1;1;1;4;"11";NA
"SP21_TIDPL96YTG7W";1;1;4;2;2;1;1;"10";NA
"SP21_PKNMLVQ8FYH3";2;3;2;4;4;4;2;"3";NA
"SP21_9BHSXVQ77U8M";1;1;4;1;1;1;4;"7,13,15";NA
"SP21_UT57HNBQMFXF";1;1;3;1;1;1;3;"9,18";NA
"SP21_JBUKTPSQ3QPH";1;2;2;2;3;2;2;"2,18";NA
"SP21_NAR132RFT3Z9";1;1;3;1;1;1;3;"9,10,18";NA
"SP21_1YA751JMZLMM";1;1;4;1;1;1;3;"9,18";NA
"SP21_67Q3H268B578";1;1;4;1;1;1;4;"9,12,18";NA
"SP21_V9ZIJJF7W535";3;2;1;2;3;4;1;"10,18";NA
"SP21_SLOFX5TH5YSI";1;1;2;1;1;2;1;"5,15,18";1
"SP21_2IIQKZ1212D7";2;2;2;1;1;1;2;"7,10,18";NA
"SP21_U7FHG36W4KKN";1;1;3;1;1;1;3;"10";NA
"SP21_DEGH7N1JT023";1;3;3;1;3;1;3;"9";NA
"SP21_WQSEYAK3H6ZH";1;1;2;1;1;1;2;"13";NA
"SP21_RNLPOUDCP7DD";1;1;4;1;1;1;4;"10,15";NA
"SP21_R0B7T8PTH633";1;1;1;2;2;2;1;"18";NA
"SP21_FU0X1ERY6FNI";1;1;4;1;1;1;3;"9,18";NA
"SP21_K9BF4Y8SLLJJ";1;1;1;1;2;1;2;"5,10,18";3
"SP21_086B9R718OS1";1;1;2;1;2;2;1;"6,7,12";NA
"SP21_IR7T1S8PL7L0";1;4;1;4;4;4;1;"2,4,5";3
"SP21_PJMSXO0B00VR";1;1;3;1;1;3;2;"7,9";NA
"SP21_OQRZSH9JNAEU";1;1;4;1;2;1;4;"9,10,18";NA
"SP21_OC7LO8PUVWIN";1;1;4;1;1;1;4;"6";NA
"SP21_F1AHFWMWKBPJ";2;2;2;2;2;2;2;"15";NA
"SP21_WDCOAAUWU0H4";3;4;1;4;4;4;4;"9";NA
"SP21_K1RETTIRAZZD";2;2;3;2;2;1;4;"4,9";NA
"SP21_920IIEYHZ2K8";1;1;2;1;1;1;2;"8,19";NA
"SP21_WCU2FS1X6T33";1;2;4;1;1;1;4;"10,18";NA
"SP21_U780R5HSRPA3";1;3;4;1;3;1;3;"5,6,9,10,18";2
"SP21_AVSPQSO8IA6L";1;1;4;1;1;1;4;"10";NA
"SP21_OZ7Y7XI6SVHF";1;1;4;1;1;1;4;"9";NA
"SP21_82776N17CQVZ";1;1;4;1;1;2;3;"14";NA
"SP21_JPBL5OEDL4ES";1;3;2;2;3;2;2;"10";NA
"SP21_IZLOWNPS01OH";1;1;2;1;1;1;2;"13,18";NA
"SP21_564CZ8DJI0J0";1;2;2;2;1;2;2;"10";NA
"SP21_Y72T537M8ICQ";1;1;2;1;1;1;1;"4";NA
"SP21_MJCKZ08D81JW";2;3;2;3;4;4;1;"3";NA
"SP21_OCSEPFQ5Z2NM";1;1;4;1;1;1;4;"9";NA
"SP21_0FOZWYAHJMAV";1;2;3;1;1;3;3;"3";NA
"SP21_FMY2O3XQ39PR";1;1;2;2;1;3;1;"6";NA
"SP21_0FZ44GTC3BJU";2;1;3;1;1;1;3;"14";NA
"SP21_PC2209H6UI16";1;2;4;2;2;1;4;"5,6,10,12,15";1
"SP21_DZ12VRZK6WGK";3;1;4;1;1;1;3;"4";NA
"SP21_G81W9FUKE87N";3;1;1;1;3;1;1;"1,7,11";NA
"SP21_XWLXRVD78WZ3";1;1;4;1;1;1;3;"18";NA
"SP21_T86BN70UA9P7";1;1;3;1;1;1;3;"10";NA
"SP21_0JTS0IYQ6GEL";1;1;1;1;1;1;4;"5,15,18";1
